pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1786035854239,32815,Thigh,-0.018544,-0.070272,1.051152,1.26,-2.66,-0.21,-79
1786035854271,32855,Thigh,-0.0122,-0.070272,1.038952,1.19,-2.59,-0.35,-79
1786035854430,33015,Thigh,-0.015128,-0.07076,1.053592,1.26,-2.73,-0.14,-79
1786035854500,33095,Thigh,-0.016104,-0.06832,1.048712,1.26,-2.73,-0.21,-78
1786035854556,33135,Thigh,-0.013664,-0.069784,1.048224,1.19,-2.52,-0.14,-78
1786035854573,33175,Thigh,-0.015616,-0.066368,1.045784,1.19,-2.52,-0.14,-78
1786035854675,33255,Thigh,-0.016592,-0.06832,1.045296,1.26,-2.59,-0.07,-78
1786035854871,33335,Thigh,-0.013176,-0.068808,1.045784,1.26,-2.52,-0.07,-79
1786035854873,33375,Thigh,-0.015128,-0.068808,1.0492,1.26,-2.45,-0.07,-79
1786035854873,33415,Thigh,-0.013176,-0.065392,1.043344,1.12,-2.45,-0.14,-79
1786035854873,33455,Thigh,-0.01464,-0.065392,1.037488,1.12,-2.52,-0.14,-79
1786035854989,33575,Thigh,-0.016592,-0.069784,1.050664,1.4,-2.66,-0.14,-78
1786035855083,33695,Thigh,-0.011712,-0.06588,1.04676,1.54,-2.31,-0.21,-79
1786035855126,33735,Thigh,-0.01464,-0.070272,1.047736,1.4,-2.73,-0.28,-79
1786035855186,33775,Thigh,-0.011712,-0.067344,1.044808,1.26,-2.59,-0.14,-79
1786035855294,33895,Thigh,-0.012688,-0.068808,1.046272,1.26,-2.66,-0.21,-79
1786035855372,33975,Thigh,-0.01464,-0.06832,1.04188,1.26,-2.45,-0.14,-78
1786035855465,34055,Thigh,-0.012688,-0.066856,1.03456,1.33,-2.66,-0.07,-78
1786035855483,34095,Thigh,-0.016592,-0.063928,1.053104,1.12,-2.59,-0.07,-78
1786035855530,34135,Thigh,-0.013176,-0.072712,1.057496,1.4,-2.59,-0.21,-79
1786035855675,34255,Thigh,-0.015128,-0.070272,1.04188,1.4,-2.59,-0.14,-79
1786035855704,34295,Thigh,-0.013176,-0.068808,1.049688,1.26,-2.59,0,-79
1786035855891,34375,Thigh,-0.01464,-0.070272,1.04432,1.33,-2.52,-0.07,-79
1786035855891,34415,Thigh,-0.01464,-0.06588,1.046272,1.26,-2.59,-0.21,-79
1786035855892,34455,Thigh,-0.013176,-0.067832,1.046272,1.33,-2.59,-0.28,-80
1786035855904,34495,Thigh,-0.015616,-0.06832,1.045296,1.33,-2.59,-0.14,-80
1786035856099,34575,Thigh,-0.01464,-0.066856,1.050176,1.4,-2.52,-0.14,-79
1786035856099,34615,Thigh,-0.016592,-0.071736,1.053104,1.54,-2.73,-0.14,-79
