pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1785980363433,50609,Knee,0.019032,-0.013176,1.041392,1.47,-4.06,-0.7,-70
1785980363513,50689,Knee,0.010248,-0.013176,1.050176,1.47,-3.64,-0.7,-70
1785980363590,50769,Knee,0.035624,-0.011224,1.043832,1.26,-2.66,-0.56,-70
1785980363670,50848,Knee,0.018056,-0.010248,1.038464,1.68,-4.2,-0.7,-70
1785980363748,50928,Knee,0.01708,-0.014152,1.038464,1.54,-4.13,-0.63,-70
1785980363830,51009,Knee,0.01952,-0.011224,1.037488,1.47,-4.06,-0.7,-70
1785980363910,51089,Knee,0.016104,-0.012688,1.040904,1.54,-4.13,-0.63,-69
1785980363988,51169,Knee,0.018056,-0.013664,1.037488,1.47,-4.06,-0.77,-69
1785980364067,51250,Knee,0.019032,-0.012688,1.041392,1.47,-4.06,-0.7,-69
1785980364149,51330,Knee,0.018056,-0.012688,1.038464,1.54,-4.13,-0.7,-69
1785980364247,51412,Knee,0.030744,-0.012688,1.045296,1.54,-2.31,-0.7,-69
1785980364332,51494,Knee,0.022448,-0.012688,1.036512,1.33,-3.85,-0.7,-69
1785980364405,51573,Knee,0.023424,-0.012688,1.03456,1.47,-3.92,-0.63,-69
1785980364484,51652,Knee,0.020008,-0.012688,1.038952,1.47,-4.2,-0.63,-69
1785980364564,51732,Knee,0.019032,-0.011224,1.041392,1.54,-4.13,-0.63,-69
1785980364648,51813,Knee,0.018544,-0.013664,1.040416,1.54,-4.13,-0.7,-69
1785980364724,51894,Knee,0.017568,-0.013664,1.037488,1.61,-4.06,-0.7,-69
1785980364803,51974,Knee,0.019032,-0.011224,1.038952,1.54,-4.06,-0.63,-69
1785980364883,52054,Knee,0.022936,-0.015616,1.04188,1.4,-3.36,-0.7,-69
1785980364960,52136,Knee,0.01708,-0.013664,1.04432,1.61,-3.71,-0.77,-69
1785980365049,52216,Knee,0.020496,-0.013176,1.037976,1.4,-3.22,-0.7,-69
1785980365120,52295,Knee,0.016104,-0.012688,1.038464,1.47,-4.13,-0.7,-69
1785980365204,52375,Knee,0.020008,-0.013176,1.038464,1.47,-4.06,-0.7,-69
1785980365280,52458,Knee,0.018056,-0.011224,1.038464,1.54,-4.06,-0.63,-69
1785980365367,52538,Knee,0.019032,-0.011224,1.03944,1.54,-4.13,-0.7,-69
